,Size_Index,BM_Ratio_Index,Momentum_Index,Monthly Return,ESG_High_Return,Abnormal Return,Month
88,4,3.0,4.0,10.91,10.966666666666669,0.05666666666666842,May
89,4,3.0,5.0,16.416666666666668,9.8,-6.616666666666667,May
90,4,4.0,1.0,12.200000000000001,19.0,6.799999999999999,May
91,4,4.0,2.0,14.016666666666667,4.275,-9.741666666666667,May
92,4,4.0,3.0,6.789999999999999,4.0600000000000005,-2.7299999999999986,May
93,4,4.0,4.0,9.727272727272727,11.88,2.152727272727274,May
94,4,4.0,5.0,6.825,8.749999999999998,1.924999999999998,May
95,4,5.0,1.0,6.058333333333334,7.333333333333333,1.2749999999999995,May
96,4,5.0,2.0,5.427272727272729,6.0,0.5727272727272714,May
97,4,5.0,3.0,4.127272727272726,9.1,4.9727272727272736,May
98,4,5.0,4.0,2.109090909090909,3.925,1.815909090909091,May
99,4,5.0,5.0,9.983333333333333,8.85,-1.1333333333333329,May
100,5,1.0,1.0,8.299999999999999,7.333333333333333,-0.9666666666666659,May
101,5,1.0,2.0,9.636363636363637,9.95,0.3136363636363626,May
102,5,1.0,3.0,5.016666666666667,5.74,0.7233333333333336,May
103,5,1.0,4.0,8.409090909090908,6.1000000000000005,-2.3090909090909078,May
104,5,1.0,5.0,8.066666666666666,4.14,-3.9266666666666667,May
105,5,2.0,1.0,8.208333333333334,9.175,0.9666666666666668,May
106,5,2.0,2.0,8.281818181818183,6.8,-1.4818181818181833,May
107,5,2.0,3.0,8.181818181818182,9.080000000000002,0.8981818181818202,May
108,5,2.0,4.0,7.436363636363637,9.26,1.8236363636363624,May
109,5,2.0,5.0,7.6000000000000005,6.685714285714285,-0.9142857142857155,May
110,5,3.0,1.0,11.633333333333335,9.049999999999999,-2.5833333333333357,May
111,5,3.0,2.0,11.60909090909091,13.814285714285715,2.2051948051948056,May
112,5,3.0,3.0,13.172727272727274,11.928571428571429,-1.244155844155845,May
113,5,3.0,4.0,14.827272727272726,13.525,-1.302272727272726,May
114,5,3.0,5.0,8.666666666666666,5.728571428571428,-2.9380952380952383,May
115,5,4.0,1.0,8.549999999999999,2.66,-5.889999999999999,May
116,5,4.0,2.0,6.5181818181818185,5.883333333333333,-0.6348484848484857,May
117,5,4.0,3.0,12.463636363636363,12.6,0.1363636363636367,May
118,5,4.0,4.0,9.618181818181819,11.8625,2.2443181818181817,May
119,5,4.0,5.0,9.174999999999999,11.633333333333335,2.4583333333333357,May
120,5,5.0,1.0,11.758333333333335,8.133333333333335,-3.625,May
121,5,5.0,2.0,8.29090909090909,9.266666666666667,0.9757575757575783,May
122,5,5.0,3.0,7.581818181818181,10.3,2.7181818181818196,May
123,5,5.0,4.0,5.954545454545454,4.771428571428572,-1.183116883116882,May
124,5,5.0,5.0,4.983333333333333,4.1571428571428575,-0.8261904761904759,May
