,Size_Index,BM_Ratio_Index,Momentum_Index,Monthly Return,ESG_High_Return,Abnormal Return,Month
81,4,2.0,2.0,-2.481818181818182,-0.30000000000000027,2.1818181818181817,Sep
82,4,2.0,3.0,-2.4090909090909096,-2.7285714285714286,-0.31948051948051903,Sep
83,4,2.0,4.0,-5.127272727272727,-10.0,-4.872727272727273,Sep
84,4,2.0,5.0,-0.5499999999999999,-1.1714285714285713,-0.6214285714285713,Sep
85,4,3.0,1.0,-0.6166666666666668,-0.35,0.26666666666666683,Sep
86,4,3.0,2.0,-1.2999999999999998,0.18333333333333326,1.4833333333333332,Sep
87,4,3.0,3.0,-1.5636363636363635,-0.3,1.2636363636363634,Sep
88,4,3.0,4.0,-2.6090909090909093,-4.4399999999999995,-1.8309090909090902,Sep
89,4,3.0,5.0,2.0,-3.3,-5.3,Sep
90,4,4.0,1.0,-2.166666666666667,-2.6199999999999997,-0.4533333333333327,Sep
91,4,4.0,2.0,-3.727272727272727,-0.3999999999999999,3.327272727272727,Sep
92,4,4.0,3.0,-2.190909090909091,-7.2,-5.00909090909091,Sep
93,4,4.0,4.0,-6.036363636363637,-2.9499999999999997,3.0863636363636373,Sep
94,4,4.0,5.0,-5.75,-5.949999999999999,-0.1999999999999993,Sep
95,4,5.0,1.0,-5.716666666666668,-3.5,2.2166666666666677,Sep
96,4,5.0,2.0,-4.8,-7.566666666666666,-2.7666666666666666,Sep
97,4,5.0,3.0,-2.5083333333333333,-0.4999999999999998,2.0083333333333337,Sep
98,4,5.0,4.0,-3.963636363636364,-3.0333333333333337,0.9303030303030302,Sep
99,4,5.0,5.0,-1.1916666666666673,-6.68,-5.488333333333332,Sep
100,5,1.0,1.0,-3.8333333333333335,-3.0999999999999996,0.7333333333333338,Sep
101,5,1.0,2.0,-1.3363636363636364,0.5666666666666667,1.903030303030303,Sep
102,5,1.0,3.0,-2.008333333333333,-3.375,-1.3666666666666671,Sep
103,5,1.0,4.0,-2.5454545454545454,-4.5,-1.9545454545454546,Sep
104,5,1.0,5.0,-3.466666666666667,-3.0,0.4666666666666668,Sep
105,5,2.0,1.0,-2.0166666666666666,-0.425,1.5916666666666666,Sep
106,5,2.0,2.0,-1.7999999999999998,-1.0999999999999999,0.7,Sep
107,5,2.0,3.0,-2.0090909090909093,-2.4,-0.39090909090909065,Sep
108,5,2.0,4.0,-0.6999999999999997,-0.3799999999999999,0.31999999999999984,Sep
109,5,2.0,5.0,-3.058333333333334,-4.05,-0.9916666666666658,Sep
110,5,3.0,1.0,-1.7500000000000002,0.22499999999999987,1.975,Sep
111,5,3.0,2.0,-2.5545454545454547,-1.6600000000000001,0.8945454545454545,Sep
112,5,3.0,3.0,-1.8454545454545452,-2.722222222222222,-0.8767676767676766,Sep
113,5,3.0,4.0,-3.8818181818181814,-2.8499999999999996,1.0318181818181817,Sep
114,5,3.0,5.0,-6.258333333333333,-6.942857142857142,-0.6845238095238093,Sep
115,5,4.0,1.0,-3.808333333333333,-4.975,-1.1666666666666665,Sep
116,5,4.0,2.0,0.7727272727272727,1.816666666666667,1.0439393939393944,Sep
117,5,4.0,3.0,-2.6916666666666664,-1.8,0.8916666666666664,Sep
118,5,4.0,4.0,-1.8,-1.0714285714285714,0.7285714285714286,Sep
119,5,4.0,5.0,-5.066666666666667,-3.5999999999999996,1.4666666666666677,Sep
120,5,5.0,1.0,-8.550000000000002,-8.4,0.15000000000000213,Sep
121,5,5.0,2.0,-2.136363636363636,1.7333333333333332,3.869696969696969,Sep
122,5,5.0,3.0,1.0166666666666666,2.5749999999999993,1.5583333333333327,Sep
123,5,5.0,4.0,-0.8272727272727274,-2.0199999999999996,-1.1927272727272722,Sep
124,5,5.0,5.0,-0.7166666666666665,-3.9333333333333336,-3.2166666666666672,Sep
