,Size_Index,BM_Ratio_Index,Momentum_Index,Monthly Return,ESG_High_Return,Abnormal Return,Month
72,3,5.0,3.0,0.4727272727272725,-1.5,-1.9727272727272724,Jun
73,3,5.0,4.0,-1.3454545454545455,0.7000000000000001,2.0454545454545454,Jun
74,3,5.0,5.0,1.0750000000000002,-7.85,-8.925,Jun
75,4,1.0,1.0,-0.9666666666666665,-1.5249999999999995,-0.558333333333333,Jun
76,4,1.0,2.0,-1.7545454545454542,0.675,2.4295454545454542,Jun
77,4,1.0,3.0,0.9416666666666668,7.8,6.858333333333333,Jun
78,4,1.0,4.0,-1.5000000000000002,-2.1500000000000004,-0.6500000000000001,Jun
79,4,1.0,5.0,-3.6750000000000003,-5.26,-1.5849999999999995,Jun
80,4,2.0,1.0,3.6249999999999996,1.95,-1.6749999999999996,Jun
81,4,2.0,2.0,-3.4909090909090907,-3.7874999999999996,-0.2965909090909089,Jun
82,4,2.0,3.0,-1.2727272727272727,-0.5999999999999999,0.6727272727272728,Jun
83,4,2.0,4.0,4.336363636363636,-0.32499999999999996,-4.661363636363636,Jun
84,4,2.0,5.0,2.7249999999999996,1.1714285714285715,-1.5535714285714282,Jun
85,4,3.0,1.0,-2.358333333333333,8.5,10.858333333333333,Jun
86,4,3.0,2.0,0.4545454545454547,-1.6999999999999997,-2.1545454545454543,Jun
87,4,3.0,3.0,-2.0,0.96,2.96,Jun
88,4,3.0,4.0,3.6727272727272733,3.1666666666666665,-0.5060606060606068,Jun
89,4,3.0,5.0,1.4916666666666665,8.4,6.908333333333334,Jun
90,4,4.0,1.0,-0.1166666666666667,2.74,2.856666666666667,Jun
91,4,4.0,2.0,-0.6454545454545455,3.3,3.9454545454545453,Jun
92,4,4.0,3.0,1.3272727272727274,4.866666666666666,3.539393939393939,Jun
93,4,4.0,4.0,-0.5727272727272724,0.7749999999999998,1.3477272727272722,Jun
94,4,4.0,5.0,-2.866666666666667,-3.816666666666667,-0.9499999999999997,Jun
95,4,5.0,1.0,3.116666666666667,5.4,2.283333333333333,Jun
96,4,5.0,2.0,0.1,-5.4,-5.5,Jun
97,4,5.0,3.0,-0.19166666666666665,-0.3400000000000001,-0.14833333333333343,Jun
98,4,5.0,4.0,1.35,-0.46666666666666656,-1.8166666666666667,Jun
99,4,5.0,5.0,-2.308333333333333,-1.2999999999999998,1.0083333333333333,Jun
100,5,1.0,1.0,0.15833333333333308,2.26,2.1016666666666666,Jun
101,5,1.0,2.0,-2.172727272727273,-6.266666666666667,-4.093939393939394,Jun
102,5,1.0,3.0,-1.4916666666666665,-1.175,0.31666666666666643,Jun
103,5,1.0,4.0,3.3000000000000003,1.633333333333333,-1.6666666666666672,Jun
104,5,1.0,5.0,-1.575,-1.4,0.17500000000000004,Jun
105,5,2.0,1.0,-0.8583333333333333,1.0500000000000003,1.9083333333333337,Jun
106,5,2.0,2.0,-1.5090909090909093,-0.25,1.2590909090909093,Jun
107,5,2.0,3.0,-0.7363636363636363,-2.0,-1.2636363636363637,Jun
108,5,2.0,4.0,4.145454545454545,1.05,-3.095454545454545,Jun
109,5,2.0,5.0,3.058333333333334,2.822222222222222,-0.23611111111111205,Jun
110,5,3.0,1.0,3.5499999999999994,2.0749999999999997,-1.4749999999999996,Jun
111,5,3.0,2.0,-0.981818181818182,4.699999999999999,5.681818181818182,Jun
112,5,3.0,3.0,1.3545454545454545,2.8111111111111113,1.4565656565656568,Jun
113,5,3.0,4.0,3.5909090909090904,2.79,-0.8009090909090903,Jun
114,5,3.0,5.0,4.441666666666666,10.66,6.218333333333334,Jun
115,5,4.0,1.0,-1.825,0.45999999999999996,2.285,Jun
116,5,4.0,2.0,-3.0454545454545463,0.1,3.1454545454545464,Jun
117,5,4.0,3.0,-1.4545454545454546,-0.9600000000000002,0.4945454545454544,Jun
118,5,4.0,4.0,0.8909090909090911,1.5285714285714291,0.637662337662338,Jun
119,5,4.0,5.0,2.475,2.4699999999999998,-0.0050000000000003375,Jun
120,5,5.0,1.0,-0.3416666666666668,-0.10000000000000009,0.2416666666666667,Jun
121,5,5.0,2.0,-1.8545454545454547,-6.6,-4.745454545454545,Jun
122,5,5.0,3.0,-3.8416666666666663,-4.133333333333333,-0.2916666666666665,Jun
123,5,5.0,4.0,-3.536363636363637,-3.22,0.31636363636363685,Jun
124,5,5.0,5.0,0.8999999999999995,-0.5,-1.3999999999999995,Jun
