,Size_Index,BM_Ratio_Index,Momentum_Index,Monthly Return,ESG_High_Return,Abnormal Return,Month
74,3,5.0,5.0,26.166666666666668,34.6,8.433333333333334,Apr
75,4,1.0,1.0,28.350000000000005,27.8,-0.5500000000000043,Apr
76,4,1.0,2.0,26.818181818181817,28.080000000000002,1.2618181818181853,Apr
77,4,1.0,3.0,21.23333333333333,15.633333333333335,-5.599999999999996,Apr
78,4,1.0,4.0,14.3,12.44,-1.8600000000000012,Apr
79,4,1.0,5.0,14.408333333333333,16.133333333333336,1.7250000000000032,Apr
80,4,2.0,1.0,29.633333333333336,19.625,-10.008333333333336,Apr
81,4,2.0,2.0,21.925,23.612500000000004,1.6875000000000036,Apr
82,4,2.0,3.0,14.329999999999998,13.35,-0.9799999999999986,Apr
83,4,2.0,4.0,16.658333333333335,13.014285714285714,-3.6440476190476208,Apr
84,4,2.0,5.0,7.5,5.0,-2.5,Apr
